timestamp,from_me,text
2025-01-10 03:55:05,1,very cute two grandmas sitting next to us 
2025-01-10 03:55:18,1,hmm idk it’s strange 
2025-01-10 03:55:30,1,some are utc that rich one 
2025-01-10 03:57:17,0,￼
2025-01-10 03:57:28,0,prrrrr
2025-01-10 03:57:42,0,aw scute and lovely
2025-01-10 03:57:50,0,will this be a new spot then
2025-01-10 03:58:01,0,some are utc that rich one
2025-01-10 03:58:03,0,yup 
2025-01-10 04:02:17,1,andrew im so proud
2025-01-10 04:02:27,1,charge ur phone love
2025-01-10 04:02:29,0,hahaha thabj you 
2025-01-10 04:02:35,0,i’m pooping
2025-01-10 04:02:37,0,i charge after
2025-01-10 04:02:42,1,yes but we would have to come when it opens bc there’s only two seats 
2025-01-10 04:02:49,1,yup
2025-01-10 04:02:53,0,oh yes good thinking
2025-01-10 04:02:59,1,pooper
2025-01-10 04:03:06,1,i half pooped this morning i don’t count it
2025-01-10 04:06:27,0,aw
2025-01-10 04:06:28,0,hey
2025-01-10 04:06:32,0,a+ for effort 
2025-01-10 04:06:35,0,i’m still proud of u
2025-01-10 04:26:00,1,thank you andrew
2025-01-10 04:26:16,1,lissi crying about her grandma bc it’s her funeral today
2025-01-10 04:26:20,1,making me rlly sad 
2025-01-10 04:26:37,1,when r u free to call? (need to know when to leave cafe)
2025-01-10 04:37:39,0,:(
2025-01-10 04:37:55,0,i’m sorry love
2025-01-10 04:39:47,0,u truly are an empath
2025-01-10 04:39:59,0,whenever 
2025-01-10 04:40:43,1,ahaha u make me laugh
2025-01-10 04:41:13,1,okok we’re gonna eat at 2:30 nearby should be good
2025-01-10 04:41:20,1,smell u later 
2025-01-10 04:41:22,1,🤣🤣
2025-01-10 04:41:22,0,i’m gonna sleep early tn tho 
2025-01-10 04:43:30,0,so maybe call by like 3 if that works for u
2025-01-10 04:46:36,0,yayyy
2025-01-10 04:46:41,0,be happy megan
2025-01-10 04:46:57,0,sounds good love 
2025-01-10 04:47:00,0,whatcha eating
2025-01-10 04:49:28,0,🤭🤭
2025-01-10 04:49:31,0,u comedy
2025-01-10 04:58:17,1,okay 😚
2025-01-10 04:58:43,1,no idea! we will see we’re exploring nearby places like small places that aren’t in the station mall
2025-01-10 04:58:51,1,just learning from u
2025-01-10 04:59:01,1,what did u eat for din din
2025-01-10 05:05:22,0,i like it 
2025-01-10 05:05:33,0,how adventurous 
2025-01-10 05:05:51,0,you’re catching on quick 
2025-01-10 05:05:59,0,i don’t have much left to teach u 
2025-01-10 05:06:28,0,james and simon came over we made tik tok mediterranean pasta thing 
2025-01-10 05:06:39,0,and then dark chocolate for desert
2025-01-10 06:12:05,1,omg there’s so much fun things around
2025-01-10 06:12:11,1,aw cute was it good
2025-01-10 06:12:20,1,￼lunch is so good
2025-01-10 06:28:06,1,okay i free in 10ish min
2025-01-10 06:28:09,0,yes quite good and healthy too 
2025-01-10 06:28:17,0,looks so yum yum 
2025-01-10 06:28:26,0,what’s in the pot
2025-01-10 06:28:32,0,okok
2025-01-10 07:50:34,1,goodnight i love you my boy 
2025-01-10 07:51:48,1,"wordle 1,301 4/6

🟩⬜⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩"
2025-01-10 07:52:33,0,goodnight megan
2025-01-10 07:52:39,0,i love you too my gorgeous girl 
2025-01-10 07:52:44,0,have a great day today
2025-01-10 07:52:49,0,sing your heart out
2025-01-10 07:53:02,0,leave me some tids and some bits 
2025-01-10 07:53:15,0,i’ll see u soon my love 😘
2025-01-10 16:12:35,0,hello megan my love
2025-01-10 16:29:40,0,heheh
2025-01-10 16:29:45,0,u so smart megs
2025-01-10 16:29:49,0,idk how u do it
2025-01-10 16:30:01,0,how’s it going 
2025-01-10 16:39:35,1,i’m calling mom right now
2025-01-10 16:39:43,0,lovely
2025-01-10 16:39:43,1,how did u sleep 
2025-01-10 16:39:47,0,i slept well 
2025-01-10 16:39:56,1,yay i’m so glad
2025-01-10 16:39:57,0,fell asleep right away 
2025-01-10 16:39:59,0,didn’t wake up 
2025-01-10 16:40:03,1,wow
2025-01-10 16:40:05,1,10/10
2025-01-10 16:40:08,0,i know
2025-01-10 16:40:11,0,feels great
2025-01-10 16:40:16,0,was still tired when i woke up 
2025-01-10 16:40:20,0,but wtv 
2025-01-10 16:40:20,1,r u otw to class?
2025-01-10 16:40:25,0,yea i’m on bus rn 
2025-01-10 16:40:28,1,aw
2025-01-10 16:40:32,1,left side
2025-01-10 16:40:36,0,ofc
2025-01-10 16:40:39,1,ofc
2025-01-10 16:40:42,1,201
2025-01-10 16:40:47,0,ur so cool 
2025-01-10 16:41:05,1,i give u tidbits later
2025-01-10 16:41:08,0,ok lmk when it arrives so i can pick it up 
2025-01-10 16:41:39,0,cozy and cute once again 
2025-01-10 16:41:53,1,okok thank you love 
2025-01-10 16:41:54,0,aww ur so sweet
2025-01-10 16:42:04,0,yep 
2025-01-10 16:42:09,0,wait no 202 
2025-01-10 16:45:00,1,heheh i just pick ur nose
2025-01-10 16:45:09,0,ewww
2025-01-10 16:45:12,1,oh
2025-01-10 16:45:29,0,i suppose that’s cute
2025-01-10 17:04:53,0,wtv u just want me for my nose
2025-01-10 17:07:55,1,hey
2025-01-10 17:08:00,1,i want u for other things too
2025-01-10 17:08:18,1,i just want you 
2025-01-10 17:08:24,1,your whole 
2025-01-10 17:08:28,1,you as a whole
2025-01-10 17:08:32,1,hey i rlly tired
2025-01-10 17:08:49,1,i go sleep now have fun in math modelling class with dq 
2025-01-10 17:08:59,1,hope u think of a model
2025-01-10 17:09:07,1,i love you more than life itself 
2025-01-10 17:09:22,1,talk to you tomorrow my sweet pumpkin pie
2025-01-10 17:09:31,0,goodnight my megan
2025-01-10 17:09:35,0,i love youuuuuuuuuu
2025-01-10 17:09:37,0,sleep well
2025-01-10 17:09:43,1,i love you moreee
2025-01-10 17:09:46,1,toooo***
2025-01-10 17:09:50,1,i will
2025-01-10 17:10:15,1,will wake around 11 tmr 
2025-01-10 22:54:33,0,"- hi megan i was indeed in class
- tidbit time!!!
- megan nap core
- they made the mont blanc just for me sorry
- two smoothies??
- i know singing is a full body activity
- hey 8 is still quite good
- yeah go sleep my poop 
- wow housing by the end of the week idk why that’s crazy to me
- goodnight megan i love you too 😘"
2025-01-10 22:56:16,0,bold claim megan if i didn’t know u better i might think ur taking advantage of me for my body (nostrils) 
2025-01-10 22:56:29,0,goodnight sweet pumpkin pie
2025-01-10 22:56:37,0,good correction 
2025-01-11 02:20:07,0,megannn
2025-01-11 02:20:12,0,good morning
2025-01-11 02:20:13,0,my love
2025-01-11 02:20:17,0,😘🥰❤️🫶
2025-01-11 02:21:27,0,how’d u sleep poopie 
2025-01-11 02:24:34,1,my love
2025-01-11 02:25:06,1,heheheh
2025-01-11 02:25:10,1,good morning 
2025-01-11 02:25:12,1,andrew 
2025-01-11 02:25:15,1,❤️
2025-01-11 02:27:26,1,i sleep good
2025-01-11 02:27:41,1,woke up at 9 and then 10 and then now 11
2025-01-11 02:27:49,1,snoozed asf
2025-01-11 02:45:01,1,"- yay class
- gym!!! gym’d guy chest and abck aww it’s okayyy 
- yay job!
- oh my god no:( why sick how are you feeling u sound a little sick noooo"
2025-01-11 02:46:25,1,this may be true
2025-01-11 02:54:07,1,bae
2025-01-11 02:54:12,1,do u feel better after medicine
2025-01-11 03:00:32,0,oh wow all the hours 
2025-01-11 03:00:39,0,asf bae
2025-01-11 03:01:22,0,"- chest backjk
- i have weird throat and little cough "
2025-01-11 03:01:33,0,i took medicine and i take again before bed
2025-01-11 03:02:05,0,and i sleep early tn
2025-01-11 03:12:55,0,not rly
2025-01-11 03:12:59,0,we making dinner now
2025-01-11 03:13:05,0,just finished playing mine craft
2025-01-11 03:13:15,0,mando joined our server
2025-01-11 03:16:10,0,i don’t feel too sick rn just a tad bit 
2025-01-11 03:16:28,0,when are you leaving for ur missi day 
2025-01-11 03:18:53,1,awww minecraft
2025-01-11 03:19:00,1,can we play tmr 
2025-01-11 03:19:03,0,aren’t u busy tmrw?
2025-01-11 03:19:18,1,okay good 
2025-01-11 03:19:34,1,in half an hour i just finished cooking a shit ton of enoki mushrooms
2025-01-11 03:19:42,0,enokiiii
2025-01-11 03:19:46,0,fire breakfast
2025-01-11 03:19:51,1,hmm i can do morning
2025-01-11 03:20:05,1,enoki with kimchi (for poop) and cucumbers
2025-01-11 03:37:19,0,okok what time u think you’ll wake up
2025-01-11 03:37:34,0,(for poop ofc)
2025-01-11 03:37:42,0,micronutrient density 
2025-01-11 03:37:51,0,but no protons 
2025-01-11 04:11:18,1,￼
2025-01-11 04:11:45,1,hmm idk 10? her tattoo thing is at 3
2025-01-11 04:11:54,1,we getting smoothie again 
2025-01-11 04:32:24,1,what are you doing
2025-01-11 04:33:00,1,yes 
2025-01-11 04:33:21,1,poop
2025-01-11 04:33:25,1,boo
2025-01-11 04:33:31,1,i texted another girl for housing
2025-01-11 04:33:36,0,hey cutie
2025-01-11 04:33:43,0,are u warm enough 
2025-01-11 04:34:04,0,ok
2025-01-11 04:34:12,0,i’m not 100% sure i’ll be home when u wake up 
2025-01-11 04:34:15,0,but probably 
2025-01-11 04:34:28,0,yayy health wealth 
2025-01-11 04:34:41,0,we’re watching silo rn
2025-01-11 04:35:31,0,this is good 
2025-01-11 04:36:29,1,ur so silly (get it)
2025-01-11 04:37:04,1,1275 for a single in some townhouse 
2025-01-11 04:37:20,1,yes whatever 😞it not funny
2025-01-11 04:37:32,0,what are the stats on this one
2025-01-11 04:41:25,0,silly cause silo?
2025-01-11 04:42:46,0,hey not bad 
2025-01-11 04:42:53,0,it super funny megs
2025-01-11 04:43:03,0,🤭😂
2025-01-11 04:45:26,1,￼
2025-01-11 04:46:08,1,ya i guess 
2025-01-11 04:46:16,1,i’m tired of housing
2025-01-11 04:49:46,0,hey that’s me
2025-01-11 05:02:07,0,:/
2025-01-11 05:04:47,0,underneath my bed is still open 
2025-01-11 05:09:03,1,thank you
2025-01-11 05:09:09,1,you won’t even know i’m there
2025-01-11 05:09:19,1,we’re at a standing udon place
2025-01-11 05:15:44,1,￼
2025-01-11 05:37:11,0,i have a pillow and blanket there and a little bunny 
2025-01-11 05:37:16,0,and a shirt for u to smell 
2025-01-11 05:37:27,0,woah looks good 
2025-01-11 05:37:32,0,how was it
2025-01-11 05:45:12,1,aw that’s all i need
2025-01-11 05:48:15,1,it was okay i didn’t love 
2025-01-11 05:48:36,1,we went into a cool antique shop and now we stumbled to a farmers market 
2025-01-11 05:48:39,1,how cute
2025-01-11 06:03:43,0,i’ll be there too ofc
2025-01-11 06:03:48,0,u can keep all ur stuff on my bed
2025-01-11 06:04:21,0,aw shucks
2025-01-11 06:04:35,0,how quaint and demure
2025-01-11 06:04:43,0,did i use that right 
2025-01-11 06:25:08,1,aw thank you ur so sweet
2025-01-11 06:25:23,1,yes u did im so proud 
2025-01-11 06:26:51,1,￼it so sad every 711 i’ve past by i check and they don’t have
2025-01-11 06:28:06,0,😊
2025-01-11 06:28:21,0,i was actually making them while u slept 
2025-01-11 06:28:28,0,and putting them in the 7/11s
2025-01-11 06:28:37,0,megan my cold is getting worse
2025-01-11 06:29:50,0,yup
2025-01-11 06:29:54,0,that’s why it was so good
2025-01-11 06:29:58,0,made w love
2025-01-11 06:30:05,0,it too late
2025-01-11 06:30:08,0,i wash dishes 
2025-01-11 06:30:11,0,then wash up 
2025-01-11 06:30:13,0,and sleep
2025-01-11 06:33:42,1,you were 
2025-01-11 06:33:47,1,no:(
2025-01-11 06:33:53,1,hey sleep early today
2025-01-11 06:33:58,1,drink ginger tea
2025-01-11 06:34:07,1,ur the best
2025-01-11 06:34:26,1,and u would act like we couldn’t get it the last few days bc y got tired of making it
2025-01-11 06:34:37,1,:(
2025-01-11 06:34:54,1,i sorry 
2025-01-11 06:36:00,1,i pray for u
2025-01-11 06:36:06,1,do u know how u got ur cold 
2025-01-11 06:39:58,0,nono i ran out of ingredients 
2025-01-11 06:40:12,0,and didn’t have time to buy more
2025-01-11 06:40:18,0,yes soon 
2025-01-11 06:40:49,0,please do. i need the lords guidance during these difficult times.
2025-01-11 06:41:02,0,mm probably going out and then not rly sleeping much that night 
2025-01-11 06:43:34,0,yes this too 
2025-01-11 06:43:43,0,we shall.
2025-01-11 06:48:43,1,mh yay prolly
2025-01-11 06:48:53,1,also week 1 as well
2025-01-11 06:49:16,1,we must pray together and sing hymns
2025-01-11 06:49:45,1,oh right
2025-01-11 06:50:51,1,we at starbucks had bad cheesecake but i needed water or i was gonna pass out
2025-01-11 06:50:53,1,☺️☺️☺️
2025-01-11 07:06:20,0,cheesecake at starbucks woah
2025-01-11 07:06:24,0,just japan things 
2025-01-11 07:06:30,0,oh boy megan
2025-01-11 07:06:33,0,get u some water pls 
2025-01-11 07:10:01,0,hey megs 
2025-01-11 07:10:10,0,i’m gonna go to bed now
2025-01-11 07:10:21,0,have a fabulous missi adventure 
2025-01-11 07:10:35,0,do great things together (i know you will) 
2025-01-11 07:10:45,0,alrighty love 
2025-01-11 07:10:51,0,i’ll talk to u tmrw
2025-01-11 07:10:55,0,send me some tidbits
2025-01-11 07:11:01,0,i miss ur voice
2025-01-11 07:11:15,0,goodnighttt 🦶😘
2025-01-11 08:56:19,0,megan i can’t sleep
2025-01-11 08:56:24,0,this is so frustrating 
2025-01-11 08:56:28,0,i hate my body 
2025-01-11 09:13:12,0,i did
2025-01-11 09:13:15,0,didn’t work :/
2025-01-11 09:24:01,0,i have the hiccups now too 
2025-01-11 09:24:08,0,oh 
2025-01-11 09:24:11,0,whoops 
2025-01-11 09:24:20,0,i don’t go to starbucks v much if u couldn’t tell 
2025-01-11 09:24:31,0,okok good 
2025-01-11 09:24:40,0,so sad maybe it was limited edition 
2025-01-11 09:25:20,0,that’s not the keychain is it
2025-01-11 09:51:55,0,cute did u get it
2025-01-11 09:52:13,0,how fun 
2025-01-11 09:52:26,0,omgggg onsen time 
2025-01-11 09:52:38,0,robed up 
2025-01-11 09:52:54,0,attempt #6 to fall asleep has failed 
2025-01-11 09:52:58,0,i’m going to shoot myself
2025-01-11 11:08:42,0,idk what to do megan
2025-01-11 11:12:56,0,yayy
2025-01-11 11:13:06,0,lulu megan
2025-01-11 11:13:14,0,uh
2025-01-11 11:13:16,0,i already took 10 mg
2025-01-11 11:13:22,0,idk if more will be good 
2025-01-11 11:13:28,0,yeah no 
2025-01-11 11:13:38,0,really what was it like 
2025-01-11 11:13:47,0,ya know
2025-01-11 11:14:07,0,i asked my friends if they could not come back up after they came home from going out cause i knew they would be lpud 
2025-01-11 11:14:14,0,and i thought they agreed
2025-01-11 11:14:20,0,and then they came back anyways
2025-01-11 11:14:24,0,and they were shouting 
2025-01-11 11:14:40,0,i’m actually unreasonably upset rn 
2025-01-11 11:15:19,0,hey that’s good
2025-01-11 11:15:23,0,i’m glad you enjoyed it
2025-01-11 11:15:29,0,did lissi like it too 
2025-01-11 11:40:39,0,yeah
2025-01-11 11:40:49,0,nice 
2025-01-11 11:40:57,0,how long were u guys there for
2025-01-11 11:41:17,0,looks very yummy
2025-01-11 16:23:34,1,￼
2025-01-11 22:21:33,0,it ok megan 
2025-01-11 22:21:39,0,i love you and that’s what matters 
2025-01-11 22:21:51,0,fell asleep probably close to 4:30
2025-01-11 22:22:18,0,i don’t get it
2025-01-11 22:22:32,0,jesus yes good thing i dropped
2025-01-11 22:22:48,0,look at my girlll so smart
2025-01-11 22:23:01,0,i do not think this will be happening
2025-01-11 22:23:04,0,i’m quite sick
2025-01-11 22:23:15,0,megan i miss u so much 
2025-01-11 22:23:19,0,come back to me
2025-01-11 22:24:42,0,"wordle 1,302 3/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩
wtf"
2025-01-11 22:32:51,0,"- hi megan my girlfriend or wtv
- great call megan always go to lulu
- so versatile great pickup
- wow that does sound quite good
- well megan i think it’s quite obvious you’re yakuza look at u so intimidating (you’re as cute as a button)
- wow rly the onsen was that good 
- aww u so sweet megs im glad u had fun 
- hey i remember that place take some pictures 
- we can still play love i am just a bit disheveled 
- nono we shall talk today 
- girl math asf
- i love you tooooo"
2025-01-12 01:45:40,1,hello love
2025-01-12 01:45:50,0,megan
2025-01-12 01:45:54,0,come here
2025-01-12 01:46:00,0,i need u
2025-01-12 01:46:09,1,i’m here
2025-01-12 01:46:15,1,don’t even worry
2025-01-12 01:46:21,1,i stroked ur hair
2025-01-12 01:46:26,0,i’m super worried
2025-01-12 01:46:36,1,why 
2025-01-12 01:46:44,1,how are y doing andrew
2025-01-12 01:46:47,0,i don’t see u anywhere
2025-01-12 01:46:50,0,i’m ok
2025-01-12 01:46:55,0,i woke up at 2
2025-01-12 01:47:16,0,have a headache some body ache and a cough mostly
2025-01-12 01:47:27,1,ur just sick so u can’t see me 
2025-01-12 01:47:34,0,oh ok
2025-01-12 01:47:52,0,how’d u sleep love
2025-01-12 01:47:55,1,aw okay good still got some sleep 
2025-01-12 01:48:05,0,yes
2025-01-12 01:48:09,1,oh man r h having a fever?
2025-01-12 01:48:20,0,i don’t think so
2025-01-12 01:48:25,0,i measured
2025-01-12 01:48:30,1,really good actually 
2025-01-12 01:48:36,1,okay good 
2025-01-12 01:48:38,0,yayyyy
2025-01-12 01:48:44,1,damn body ache is not good 
2025-01-12 01:48:50,0,yeah
2025-01-12 01:48:51,1,u think this is just regular cold?
2025-01-12 01:48:53,0,it ok
2025-01-12 01:49:06,0,idk i hope so
2025-01-12 01:49:24,0,tommy made me soup for lunch
2025-01-12 01:49:35,1,aw ☺️☺️
2025-01-12 01:49:39,1,adorable 
2025-01-12 01:49:45,0,i’ve done nothing but lay in bed all day watching tv 
2025-01-12 01:49:52,1,this is good 
2025-01-12 01:49:55,1,need to rest 
2025-01-12 01:50:02,0,can i call u
2025-01-12 01:50:03,1,u have phlegm?
2025-01-12 01:50:11,0,little bit
2025-01-12 01:50:14,1,yes let me pee and brush teeth 
2025-01-12 01:50:17,1,give me 5 minutes
2025-01-12 01:50:22,0,ok
2025-01-12 01:50:24,1,is there color?
2025-01-12 01:50:26,0,😘
2025-01-12 01:50:37,0,slight yellow
2025-01-12 02:28:36,1,sorry fighting for my life rn in the bathroom
2025-01-12 02:28:42,1,was def the milk from yesterday
2025-01-12 04:31:48,0,￼another slight pr
2025-01-12 04:56:20,1,wow
2025-01-12 04:56:22,1,look at u go
2025-01-12 04:56:30,0,heheh
2025-01-12 04:56:30,1,i’ve been watching victorious 
2025-01-12 04:56:33,0,i did it for u 
2025-01-12 04:56:35,0,ahahaha
2025-01-12 04:56:37,1,now i think i will take a little nap
2025-01-12 04:56:42,1,aw heheh
2025-01-12 04:56:45,1,my dream boy
2025-01-12 04:57:03,0,well ofc
2025-01-12 04:57:05,0,u must 
2025-01-12 04:57:09,0,the post call nap 
2025-01-12 04:57:17,0,my dream girl 
2025-01-12 04:57:18,1,it has to happen
2025-01-12 04:57:24,0,did u have any food
2025-01-12 04:57:29,1,let’s get married and live in a castle
2025-01-12 04:57:37,0,ok 🥰
2025-01-12 04:57:45,1,i finished the box of biscuits
2025-01-12 04:57:50,1,what did u eat
2025-01-12 04:57:53,0,this better not be all talk 
2025-01-12 04:57:58,0,i’m expecting follow through 
2025-01-12 04:58:08,0,hey that’s not a real lunch 
2025-01-12 04:58:18,0,yogurt berries genial 
2025-01-12 04:58:22,0,granola*
2025-01-12 05:33:50,1,when have i ever only talked 
2025-01-12 05:33:59,1,i already found the castle
2025-01-12 05:34:18,1,okay r u feeling better after food
2025-01-12 05:34:24,1,i will get real food now
2025-01-12 05:34:34,0,ok good 
2025-01-12 05:34:37,0,i’ll see u there
2025-01-12 05:34:42,0,working on the vows rn
2025-01-12 05:34:55,0,mm i guess so 
2025-01-12 05:35:02,0,i took more medicine that halped a bit 
2025-01-12 05:35:06,1,wow ur just working on them? i’ve done them long long ago
2025-01-12 05:35:14,0,ok good whatcha getting
2025-01-12 05:35:27,1,yay it halped 
2025-01-12 05:35:34,0,oh no this is my 34th draft
2025-01-12 05:35:34,1,not sure 
2025-01-12 05:35:36,1,i just woke 
2025-01-12 05:35:44,1,wow dedication
2025-01-12 05:35:44,0,big halp 
2025-01-12 05:35:54,0,ikr
2025-01-12 05:36:00,0,i just love you that much 
2025-01-12 05:37:48,1,aww
2025-01-12 05:37:58,1,i love you ☺️☺️☺️
2025-01-12 05:38:11,0,hey i love u too
2025-01-12 05:38:12,1,how r u feeling now
2025-01-12 05:38:22,1,still about the same?
2025-01-12 05:38:42,0,￼
2025-01-12 05:38:49,0,shes so perfect
2025-01-12 05:38:52,0,anyways
2025-01-12 05:38:54,0,yea more or less
2025-01-12 05:45:10,1,hehehehehe
2025-01-12 05:45:27,1,well u already know what photo i’m starring at so im not gonna send u
2025-01-12 05:45:32,1,:(
2025-01-12 05:46:01,1,hey talking to the girl about housing i’m gonna talk to my parents tonight if everything goes well i’ll start filling out the application
2025-01-12 05:46:20,1,i just asked for more info of the other roommates 
2025-01-12 05:46:48,1,also i’m pooping again
2025-01-12 05:49:57,0,yes i do know what ur starring at 
2025-01-12 05:50:03,0,stay away from my nostrils
2025-01-12 05:50:17,0,it ok 
2025-01-12 05:50:22,0,hopefully i sleep well tn 
2025-01-12 05:50:35,0,yippeeee
2025-01-12 05:50:49,0,which one was this 
2025-01-12 05:51:08,0,oh my god 3 poops in a day for megsn that’s unheard of
2025-01-12 05:58:26,1,no theyre my favourite part
2025-01-12 05:58:39,1,hopefully hopefully
2025-01-12 05:59:05,1,it’s the townhouse looking condo i still dk the difference okay
2025-01-12 05:59:32,1,7986 camino kiosco
2025-01-12 05:59:36,1,it’s near utc
2025-01-12 05:59:48,1,these are not poops
2025-01-12 05:59:53,1,they’re so much worse
2025-01-12 05:59:58,0,okok i’ll allow it
2025-01-12 06:00:12,0,ah right ok 
2025-01-12 06:00:19,1,hehehe
2025-01-12 06:00:24,1,i also play with ur eyes 
2025-01-12 06:00:29,1,if that makes u feel better
2025-01-12 06:00:32,0,are they all wall gripppets
2025-01-12 06:00:39,0,so much better 
2025-01-12 06:00:46,0,i’m very comforted now
2025-01-12 06:00:52,1,not all the first one was
2025-01-12 06:00:59,1,heheheh 
2025-01-12 06:01:04,1,did u feel it
2025-01-12 06:01:06,1,on ur right eye
2025-01-12 06:01:14,0,yes it’s twitching 
2025-01-12 06:01:20,0,what is this witch craft
2025-01-12 06:01:28,1,hehehehe
2025-01-12 06:01:33,1,wahahah
2025-01-12 06:01:35,0,oh ok great only 1/3 of them 
2025-01-12 06:01:39,1,i have a voodoo doll that looks like u
2025-01-12 06:01:43,0,oh boy 
2025-01-12 06:01:47,1,hahahaha
2025-01-12 06:01:49,1,jkjk
2025-01-12 06:01:51,0,that’s not write 
2025-01-12 06:01:52,1,😗
2025-01-12 06:01:53,0,weird
2025-01-12 06:01:55,0,😘
2025-01-12 06:02:02,1,my bunny
2025-01-12 06:02:04,1,is you
2025-01-12 06:02:06,1,actually
2025-01-12 06:04:40,0,oh
2025-01-12 06:04:46,0,so i’ve been hating it for nothing
2025-01-12 06:05:49,1,yes
2025-01-12 06:05:52,1,my precious bunny
2025-01-12 06:06:20,1,i’m waiting for my laundry to get done
2025-01-12 06:06:37,0,and then missi time?
2025-01-12 06:07:37,1,yes missi
2025-01-12 06:07:51,1,dk when she’s done so i’m bringing my laptop and working on a little smth before i meet her
2025-01-12 06:07:58,1,and a little light lunch possibly
2025-01-12 06:16:32,0,lovely
2025-01-12 06:17:18,0,how many weekends do yg have left 
2025-01-12 06:17:21,0,3? 4?
2025-01-12 06:20:18,1,omg ya 3-4:(
2025-01-12 06:20:30,1,3-4 depending on when my parents leave
2025-01-12 06:20:38,1,still on bed being lazy asf
2025-01-12 06:25:11,0,hey me too 
2025-01-12 06:25:14,0,twinnem 
2025-01-12 06:25:23,0,aw how sad 
2025-01-12 06:31:03,1,yes but u sick i lazy
2025-01-12 06:31:13,1,it is quite sad
2025-01-12 06:31:18,1,it okay tho 
2025-01-12 06:49:22,0,well 
2025-01-12 06:49:28,0,still twinnem 
2025-01-12 06:49:32,0,you’re just an empath 
2025-01-12 06:49:48,0,yg can have sd and la missi collabs 
2025-01-12 07:06:57,0,"thanks for staying on call w me today and telling me stories and offering to deliver goodies to me (heheh ur so cute) i’m so grateful and lucky to have you, you’re the best megs i love you ❤️"
2025-01-12 07:07:02,0,i go mimis now
2025-01-12 07:07:07,0,have fun w lissi 
2025-01-12 07:07:13,0,i’ll talk to u tmrw 😘
2025-01-12 07:07:28,0,hey megan
2025-01-12 07:07:36,0,it’s your boyfriend andrew (duh)
2025-01-12 16:08:59,0,hello megan 
2025-01-12 16:11:59,1,hey love 
2025-01-12 16:12:01,1,how did u sleep
2025-01-12 16:12:04,1,how do u feel
2025-01-12 16:12:21,0,slept well 
2025-01-12 16:12:23,0,9 hours
2025-01-12 16:12:31,0,i feel quite a bit better i think 
2025-01-12 16:12:40,0,headache and chills mostly gone
2025-01-12 16:12:45,0,still coughing and congested 
2025-01-12 16:19:58,1,omg i’m so glad 
2025-01-12 16:20:04,1,yipeeeee
2025-01-12 16:20:13,1,coughing will prolly last the longest
2025-01-12 16:20:21,0,yes probably
2025-01-12 16:20:23,1,get some food in u
2025-01-12 16:20:26,1,liquids
2025-01-12 16:20:34,0,will do megs
2025-01-12 16:20:41,1,good 
2025-01-12 16:20:46,1,i just ended call with mom
2025-01-12 16:20:46,0,how are u doing
2025-01-12 16:21:00,1,gonna sleep soon
2025-01-12 16:21:08,1,have u tried benadryl for sleep
2025-01-12 16:21:15,1,my mom recommended 
2025-01-12 16:21:18,0,nope 
2025-01-12 16:21:31,1,she was talking about her sleeping problems so i told her that u have sleeping problems
2025-01-12 16:21:42,0,huh maybe i’ll try it next time 
2025-01-12 16:22:05,1,okay 
2025-01-12 16:22:09,1,u don’t have to
2025-01-12 16:22:17,1,just rec
2025-01-12 16:22:46,1,my venmo app won’t let me log in but i can login through safari but i can’t transfer money without the app
2025-01-12 16:22:48,1,isn’t it funny
2025-01-12 16:27:22,1,well people venmo me when i pay and now i’ve accumulated a lot of money 
2025-01-12 16:27:36,0,it is so funny 
2025-01-12 16:27:38,1,and i want to transfer to bank account 
2025-01-12 16:27:55,0,what’d ya need venmo for
2025-01-12 16:30:02,0,ah makes sense 
2025-01-12 16:30:08,0,yeah u should maybe get that fixed
2025-01-12 16:30:37,1,i emailed them 
2025-01-12 16:30:45,0,look at u go 
2025-01-12 16:30:47,1,hehe
2025-01-12 16:30:49,1,hey andrew
2025-01-12 16:30:54,0,✋
2025-01-12 16:30:55,1,my good looking man
2025-01-12 16:30:59,0,hey megan
2025-01-12 16:31:06,0,my nice to look at woman
2025-01-12 16:31:11,1,oh
2025-01-12 16:31:12,1,hehe
2025-01-12 16:31:15,1,haha
2025-01-12 16:31:18,1,wooohahahah
2025-01-12 16:31:25,0,woohaha
2025-01-12 16:31:30,1,i miss uuuuu
2025-01-12 16:31:38,0,i miss u toooo 
2025-01-12 16:31:45,1,dontonbori without holding ur arm is sad times
2025-01-12 16:31:51,0,:(
2025-01-12 16:31:53,1,i miss ur biceps
2025-01-12 16:31:59,0,i miss ur everything 
2025-01-12 16:32:03,1,well duh
2025-01-12 16:32:07,1,but particularly
2025-01-12 16:32:09,1,ur biceps
2025-01-12 16:32:14,1,and ur pizza chest 
2025-01-12 16:32:18,0,haha
2025-01-12 16:32:21,0,my pizza chest
2025-01-12 16:32:23,1,pizza holder chest piece
2025-01-12 16:32:31,0,i made it just for u
2025-01-12 16:32:32,1,and ur toes 
2025-01-12 16:32:35,0,oh
2025-01-12 16:32:39,1,and ur shoulders
2025-01-12 16:32:41,0,🦶
2025-01-12 16:32:42,1,and ur fingers 
2025-01-12 16:33:01,1,ughhhhh
